id,QID,titleSlug,title,url,topic,tags,difficulty,type,prompt,examples_json,constraints,function_signature,choices_json,answer,explanation
lc-0194,194,transpose-file,Transpose File,https://leetcode.com/problems/transpose-file/,unknown,,unknown,coding,,,,,,,
lc-0195,195,tenth-line,Tenth Line,https://leetcode.com/problems/tenth-line/,unknown,,unknown,coding,,,,,,,
lc-0196,196,delete-duplicate-emails,Delete Duplicate Emails,https://leetcode.com/problems/delete-duplicate-emails/,unknown,,unknown,coding,,,,,,,
lc-0197,197,rising-temperature,Rising Temperature,https://leetcode.com/problems/rising-temperature/,unknown,,unknown,coding,,,,,,,
lc-0198,198,house-robber,House Robber,https://leetcode.com/problems/house-robber/,unknown,,medium,coding,,,,,,,
lc-0199,199,binary-tree-right-side-view,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view/,tree,tree,medium,coding,,,,,,,
lc-0200,200,number-of-islands,Number Of Islands,https://leetcode.com/problems/number-of-islands/,unknown,,medium,coding,,,,,,,
lc-0201,201,bitwise-and-of-numbers-range,Bitwise And Of Numbers Range,https://leetcode.com/problems/bitwise-and-of-numbers-range/,bit,bit,unknown,coding,,,,,,,
lc-0202,202,happy-number,Happy Number,https://leetcode.com/problems/happy-number/,unknown,,unknown,coding,,,,,,,
lc-0203,203,remove-linked-list-elements,Remove Linked List Elements,https://leetcode.com/problems/remove-linked-list-elements/,linked_list,linked_list,unknown,coding,,,,,,,
lc-0204,204,count-primes,Count Primes,https://leetcode.com/problems/count-primes/,unknown,,unknown,coding,,,,,,,
lc-0205,205,isomorphic-strings,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings/,strings,strings,unknown,coding,,,,,,,
lc-0206,206,reverse-linked-list,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list/,linked_list,linked_list,easy,coding,,,,,,,
lc-0207,207,course-schedule,Course Schedule,https://leetcode.com/problems/course-schedule/,unknown,,medium,coding,,,,,,,
lc-0208,208,implement-trie-prefix-tree,Implement Trie Prefix Tree,https://leetcode.com/problems/implement-trie-prefix-tree/,tree,tree,unknown,coding,,,,,,,
lc-0209,209,minimum-size-subarray-sum,Minimum Size Subarray Sum,https://leetcode.com/problems/minimum-size-subarray-sum/,arrays,arrays,unknown,coding,,,,,,,
lc-0210,210,course-schedule-ii,Course Schedule Ii,https://leetcode.com/problems/course-schedule-ii/,unknown,,unknown,coding,,,,,,,
lc-0211,211,design-add-and-search-words-data-structure,Design Add And Search Words Data Structure,https://leetcode.com/problems/design-add-and-search-words-data-structure/,unknown,,unknown,coding,,,,,,,
lc-0212,212,word-search-ii,Word Search Ii,https://leetcode.com/problems/word-search-ii/,unknown,,unknown,coding,,,,,,,
lc-0213,213,house-robber-ii,House Robber Ii,https://leetcode.com/problems/house-robber-ii/,unknown,,medium,coding,,,,,,,
lc-0214,214,shortest-palindrome,Shortest Palindrome,https://leetcode.com/problems/shortest-palindrome/,strings,strings,unknown,coding,,,,,,,
lc-0215,215,kth-largest-element-in-an-array,Kth Largest Element In An Array,https://leetcode.com/problems/kth-largest-element-in-an-array/,arrays,arrays,medium,coding,,,,,,,
lc-0216,216,combination-sum-iii,Combination Sum Iii,https://leetcode.com/problems/combination-sum-iii/,unknown,,unknown,coding,,,,,,,
lc-0217,217,contains-duplicate,Contains Duplicate,https://leetcode.com/problems/contains-duplicate/,unknown,,easy,coding,,,,,,,
lc-0218,218,the-skyline-problem,The Skyline Problem,https://leetcode.com/problems/the-skyline-problem/,unknown,,unknown,coding,,,,,,,
lc-0219,219,contains-duplicate-ii,Contains Duplicate Ii,https://leetcode.com/problems/contains-duplicate-ii/,unknown,,unknown,coding,,,,,,,
lc-0220,220,contains-duplicate-iii,Contains Duplicate Iii,https://leetcode.com/problems/contains-duplicate-iii/,unknown,,unknown,coding,,,,,,,
lc-0221,221,maximal-square,Maximal Square,https://leetcode.com/problems/maximal-square/,unknown,,unknown,coding,,,,,,,
lc-0222,222,count-complete-tree-nodes,Count Complete Tree Nodes,https://leetcode.com/problems/count-complete-tree-nodes/,tree,tree,unknown,coding,,,,,,,
lc-0223,223,rectangle-area,Rectangle Area,https://leetcode.com/problems/rectangle-area/,unknown,,unknown,coding,,,,,,,
lc-0224,224,basic-calculator,Basic Calculator,https://leetcode.com/problems/basic-calculator/,unknown,,unknown,coding,,,,,,,
lc-0225,225,implement-stack-using-queues,Implement Stack Using Queues,https://leetcode.com/problems/implement-stack-using-queues/,unknown,,easy,coding,,,,,,,
lc-0226,226,invert-binary-tree,Invert Binary Tree,https://leetcode.com/problems/invert-binary-tree/,tree,tree,easy,coding,,,,,,,
lc-0227,227,basic-calculator-ii,Basic Calculator Ii,https://leetcode.com/problems/basic-calculator-ii/,unknown,,unknown,coding,,,,,,,
lc-0228,228,summary-ranges,Summary Ranges,https://leetcode.com/problems/summary-ranges/,unknown,,unknown,coding,,,,,,,
lc-0229,229,majority-element-ii,Majority Element Ii,https://leetcode.com/problems/majority-element-ii/,unknown,,unknown,coding,,,,,,,
lc-0230,230,kth-smallest-element-in-a-bst,Kth Smallest Element In A Bst,https://leetcode.com/problems/kth-smallest-element-in-a-bst/,tree,tree,medium,coding,,,,,,,
lc-0231,231,power-of-two,Power Of Two,https://leetcode.com/problems/power-of-two/,unknown,,unknown,coding,,,,,,,
lc-0232,232,implement-queue-using-stacks,Implement Queue Using Stacks,https://leetcode.com/problems/implement-queue-using-stacks/,unknown,,easy,coding,,,,,,,
lc-0233,233,number-of-digit-one,Number Of Digit One,https://leetcode.com/problems/number-of-digit-one/,unknown,,unknown,coding,,,,,,,
lc-0234,234,palindrome-linked-list,Palindrome Linked List,https://leetcode.com/problems/palindrome-linked-list/,linked_list,linked_list,unknown,coding,,,,,,,
lc-0235,235,lowest-common-ancestor-of-a-binary-search-tree,Lowest Common Ancestor Of A Binary Search Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,tree,tree,unknown,coding,,,,,,,
lc-0236,236,lowest-common-ancestor-of-a-binary-tree,Lowest Common Ancestor Of A Binary Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,tree,tree,medium,coding,,,,,,,
lc-0237,237,delete-node-in-a-linked-list,Delete Node In A Linked List,https://leetcode.com/problems/delete-node-in-a-linked-list/,linked_list,linked_list,unknown,coding,,,,,,,
lc-0238,238,product-of-array-except-self,Product Of Array Except Self,https://leetcode.com/problems/product-of-array-except-self/,arrays,arrays,medium,coding,,,,,,,
lc-0239,239,sliding-window-maximum,Sliding Window Maximum,https://leetcode.com/problems/sliding-window-maximum/,sliding_window,sliding_window,hard,coding,,,,,,,
lc-0240,240,search-a-2d-matrix-ii,Search A 2d Matrix Ii,https://leetcode.com/problems/search-a-2d-matrix-ii/,arrays,"arrays,matrix",medium,coding,,,,,,,
lc-0241,241,different-ways-to-add-parentheses,Different Ways To Add Parentheses,https://leetcode.com/problems/different-ways-to-add-parentheses/,unknown,,unknown,coding,,,,,,,
lc-0242,242,valid-anagram,Valid Anagram,https://leetcode.com/problems/valid-anagram/,strings,strings,easy,coding,,,,,,,
lc-0243,243,shortest-word-distance,Shortest Word Distance,https://leetcode.com/problems/shortest-word-distance/,unknown,,unknown,coding,,,,,,,
lc-0244,244,shortest-word-distance-ii,Shortest Word Distance Ii,https://leetcode.com/problems/shortest-word-distance-ii/,unknown,,unknown,coding,,,,,,,
lc-0245,245,shortest-word-distance-iii,Shortest Word Distance Iii,https://leetcode.com/problems/shortest-word-distance-iii/,unknown,,unknown,coding,,,,,,,
lc-0246,246,strobogrammatic-number,Strobogrammatic Number,https://leetcode.com/problems/strobogrammatic-number/,unknown,,unknown,coding,,,,,,,
lc-0247,247,strobogrammatic-number-ii,Strobogrammatic Number Ii,https://leetcode.com/problems/strobogrammatic-number-ii/,unknown,,unknown,coding,,,,,,,
lc-0248,248,strobogrammatic-number-iii,Strobogrammatic Number Iii,https://leetcode.com/problems/strobogrammatic-number-iii/,unknown,,unknown,coding,,,,,,,
lc-0249,249,group-shifted-strings,Group Shifted Strings,https://leetcode.com/problems/group-shifted-strings/,strings,strings,unknown,coding,,,,,,,
lc-0250,250,count-univalue-subtrees,Count Univalue Subtrees,https://leetcode.com/problems/count-univalue-subtrees/,tree,tree,unknown,coding,,,,,,,
lc-0251,251,flatten-2d-vector,Flatten 2d Vector,https://leetcode.com/problems/flatten-2d-vector/,unknown,,unknown,coding,,,,,,,
lc-0252,252,meeting-rooms,Meeting Rooms,https://leetcode.com/problems/meeting-rooms/,unknown,,unknown,coding,,,,,,,
lc-0253,253,meeting-rooms-ii,Meeting Rooms Ii,https://leetcode.com/problems/meeting-rooms-ii/,unknown,,unknown,coding,,,,,,,
lc-0254,254,factor-combinations,Factor Combinations,https://leetcode.com/problems/factor-combinations/,unknown,,unknown,coding,,,,,,,
lc-0255,255,verify-preorder-sequence-in-binary-search-tree,Verify Preorder Sequence In Binary Search Tree,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree/,tree,tree,unknown,coding,,,,,,,
lc-0256,256,paint-house,Paint House,https://leetcode.com/problems/paint-house/,unknown,,unknown,coding,,,,,,,
lc-0257,257,binary-tree-paths,Binary Tree Paths,https://leetcode.com/problems/binary-tree-paths/,tree,tree,unknown,coding,,,,,,,
lc-0258,258,add-digits,Add Digits,https://leetcode.com/problems/add-digits/,unknown,,unknown,coding,,,,,,,
lc-0259,259,3sum-smaller,3sum Smaller,https://leetcode.com/problems/3sum-smaller/,unknown,,unknown,coding,,,,,,,
lc-0260,260,single-number-iii,Single Number Iii,https://leetcode.com/problems/single-number-iii/,unknown,,unknown,coding,,,,,,,
lc-0261,261,graph-valid-tree,Graph Valid Tree,https://leetcode.com/problems/graph-valid-tree/,tree,tree,unknown,coding,,,,,,,
lc-0262,262,trips-and-users,Trips And Users,https://leetcode.com/problems/trips-and-users/,unknown,,unknown,coding,,,,,,,
lc-0263,263,ugly-number,Ugly Number,https://leetcode.com/problems/ugly-number/,unknown,,unknown,coding,,,,,,,
lc-0264,264,ugly-number-ii,Ugly Number Ii,https://leetcode.com/problems/ugly-number-ii/,unknown,,unknown,coding,,,,,,,
lc-0265,265,paint-house-ii,Paint House Ii,https://leetcode.com/problems/paint-house-ii/,unknown,,unknown,coding,,,,,,,
lc-0266,266,palindrome-permutation,Palindrome Permutation,https://leetcode.com/problems/palindrome-permutation/,strings,strings,unknown,coding,,,,,,,
lc-0267,267,palindrome-permutation-ii,Palindrome Permutation Ii,https://leetcode.com/problems/palindrome-permutation-ii/,strings,strings,unknown,coding,,,,,,,
lc-0268,268,missing-number,Missing Number,https://leetcode.com/problems/missing-number/,unknown,,unknown,coding,,,,,,,
lc-0269,269,alien-dictionary,Alien Dictionary,https://leetcode.com/problems/alien-dictionary/,unknown,,unknown,coding,,,,,,,
lc-0270,270,closest-binary-search-tree-value,Closest Binary Search Tree Value,https://leetcode.com/problems/closest-binary-search-tree-value/,tree,tree,unknown,coding,,,,,,,
lc-0271,271,encode-and-decode-strings,Encode And Decode Strings,https://leetcode.com/problems/encode-and-decode-strings/,strings,strings,unknown,coding,,,,,,,
lc-0272,272,closest-binary-search-tree-value-ii,Closest Binary Search Tree Value Ii,https://leetcode.com/problems/closest-binary-search-tree-value-ii/,tree,tree,unknown,coding,,,,,,,
lc-0273,273,integer-to-english-words,Integer To English Words,https://leetcode.com/problems/integer-to-english-words/,unknown,,unknown,coding,,,,,,,
lc-0274,274,h-index,H Index,https://leetcode.com/problems/h-index/,unknown,,unknown,coding,,,,,,,
lc-0275,275,h-index-ii,H Index Ii,https://leetcode.com/problems/h-index-ii/,unknown,,unknown,coding,,,,,,,
lc-0276,276,paint-fence,Paint Fence,https://leetcode.com/problems/paint-fence/,unknown,,unknown,coding,,,,,,,
lc-0277,277,find-the-celebrity,Find The Celebrity,https://leetcode.com/problems/find-the-celebrity/,unknown,,unknown,coding,,,,,,,
lc-0278,278,first-bad-version,First Bad Version,https://leetcode.com/problems/first-bad-version/,unknown,,unknown,coding,,,,,,,
lc-0279,279,perfect-squares,Perfect Squares,https://leetcode.com/problems/perfect-squares/,unknown,,unknown,coding,,,,,,,
lc-0280,280,wiggle-sort,Wiggle Sort,https://leetcode.com/problems/wiggle-sort/,unknown,,unknown,coding,,,,,,,
lc-0281,281,zigzag-iterator,Zigzag Iterator,https://leetcode.com/problems/zigzag-iterator/,unknown,,unknown,coding,,,,,,,
lc-0282,282,expression-add-operators,Expression Add Operators,https://leetcode.com/problems/expression-add-operators/,unknown,,unknown,coding,,,,,,,
lc-0283,283,move-zeroes,Move Zeroes,https://leetcode.com/problems/move-zeroes/,unknown,,unknown,coding,,,,,,,
lc-0284,284,peeking-iterator,Peeking Iterator,https://leetcode.com/problems/peeking-iterator/,unknown,,unknown,coding,,,,,,,
lc-0285,285,inorder-successor-in-bst,Inorder Successor In Bst,https://leetcode.com/problems/inorder-successor-in-bst/,tree,tree,unknown,coding,,,,,,,
lc-0286,286,walls-and-gates,Walls And Gates,https://leetcode.com/problems/walls-and-gates/,unknown,,unknown,coding,,,,,,,
lc-0287,287,find-the-duplicate-number,Find The Duplicate Number,https://leetcode.com/problems/find-the-duplicate-number/,unknown,,unknown,coding,,,,,,,
lc-0288,288,unique-word-abbreviation,Unique Word Abbreviation,https://leetcode.com/problems/unique-word-abbreviation/,unknown,,unknown,coding,,,,,,,
lc-0289,289,game-of-life,Game Of Life,https://leetcode.com/problems/game-of-life/,unknown,,unknown,coding,,,,,,,
lc-0290,290,word-pattern,Word Pattern,https://leetcode.com/problems/word-pattern/,unknown,,unknown,coding,,,,,,,
lc-0291,291,word-pattern-ii,Word Pattern Ii,https://leetcode.com/problems/word-pattern-ii/,unknown,,unknown,coding,,,,,,,
lc-0292,292,nim-game,Nim Game,https://leetcode.com/problems/nim-game/,unknown,,unknown,coding,,,,,,,
lc-0293,293,flip-game,Flip Game,https://leetcode.com/problems/flip-game/,unknown,,unknown,coding,,,,,,,
lc-0294,294,flip-game-ii,Flip Game Ii,https://leetcode.com/problems/flip-game-ii/,unknown,,unknown,coding,,,,,,,
lc-0295,295,find-median-from-data-stream,Find Median From Data Stream,https://leetcode.com/problems/find-median-from-data-stream/,unknown,,hard,coding,,,,,,,
lc-0296,296,best-meeting-point,Best Meeting Point,https://leetcode.com/problems/best-meeting-point/,unknown,,unknown,coding,,,,,,,
lc-0297,297,serialize-and-deserialize-binary-tree,Serialize And Deserialize Binary Tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,tree,tree,hard,coding,,,,,,,
lc-0298,298,binary-tree-longest-consecutive-sequence,Binary Tree Longest Consecutive Sequence,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,tree,tree,unknown,coding,,,,,,,
lc-0299,299,bulls-and-cows,Bulls And Cows,https://leetcode.com/problems/bulls-and-cows/,unknown,,unknown,coding,,,,,,,
lc-0300,300,longest-increasing-subsequence,Longest Increasing Subsequence,https://leetcode.com/problems/longest-increasing-subsequence/,unknown,,medium,coding,,,,,,,
lc-0301,301,remove-invalid-parentheses,Remove Invalid Parentheses,https://leetcode.com/problems/remove-invalid-parentheses/,unknown,,unknown,coding,,,,,,,
lc-0302,302,smallest-rectangle-enclosing-black-pixels,Smallest Rectangle Enclosing Black Pixels,https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels/,unknown,,unknown,coding,,,,,,,
lc-0303,303,range-sum-query-immutable,Range Sum Query Immutable,https://leetcode.com/problems/range-sum-query-immutable/,unknown,,unknown,coding,,,,,,,
lc-0304,304,range-sum-query-2d-immutable,Range Sum Query 2d Immutable,https://leetcode.com/problems/range-sum-query-2d-immutable/,unknown,,unknown,coding,,,,,,,
lc-0305,305,number-of-islands-ii,Number Of Islands Ii,https://leetcode.com/problems/number-of-islands-ii/,unknown,,unknown,coding,,,,,,,
lc-0306,306,additive-number,Additive Number,https://leetcode.com/problems/additive-number/,unknown,,unknown,coding,,,,,,,
lc-0307,307,range-sum-query-mutable,Range Sum Query Mutable,https://leetcode.com/problems/range-sum-query-mutable/,unknown,,unknown,coding,,,,,,,
lc-0308,308,range-sum-query-2d-mutable,Range Sum Query 2d Mutable,https://leetcode.com/problems/range-sum-query-2d-mutable/,unknown,,unknown,coding,,,,,,,
lc-0309,309,best-time-to-buy-and-sell-stock-with-cooldown,Best Time To Buy And Sell Stock With Cooldown,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/,unknown,,unknown,coding,,,,,,,
lc-0310,310,minimum-height-trees,Minimum Height Trees,https://leetcode.com/problems/minimum-height-trees/,tree,tree,unknown,coding,,,,,,,
lc-0311,311,sparse-matrix-multiplication,Sparse Matrix Multiplication,https://leetcode.com/problems/sparse-matrix-multiplication/,arrays,"arrays,matrix",unknown,coding,,,,,,,
lc-0312,312,burst-balloons,Burst Balloons,https://leetcode.com/problems/burst-balloons/,unknown,,unknown,coding,,,,,,,
lc-0313,313,super-ugly-number,Super Ugly Number,https://leetcode.com/problems/super-ugly-number/,unknown,,unknown,coding,,,,,,,
lc-0314,314,binary-tree-vertical-order-traversal,Binary Tree Vertical Order Traversal,https://leetcode.com/problems/binary-tree-vertical-order-traversal/,tree,tree,unknown,coding,,,,,,,
lc-0315,315,count-of-smaller-numbers-after-self,Count Of Smaller Numbers After Self,https://leetcode.com/problems/count-of-smaller-numbers-after-self/,unknown,,unknown,coding,,,,,,,
lc-0316,316,remove-duplicate-letters,Remove Duplicate Letters,https://leetcode.com/problems/remove-duplicate-letters/,unknown,,unknown,coding,,,,,,,
